dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,getsentry/sentry,e4e3a2d994deed4cfd3a30bce8ae2cae80086fa3,src/sentry/replays/lib/eap/snuba_transpiler.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,34153,utf-8,1110faba0d623d85f29a89b8d2ce06e6ef7464ec885be658027535e0c0d7a6b0,1,1,,
treatment,getsentry/sentry,e4e3a2d994deed4cfd3a30bce8ae2cae80086fa3,src/sentry/tagstore/snuba/backend.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,54202,utf-8,f4384096f9297d5fcbbee962be97582dc9e90b6385b1ced74eadf15b35efa9db,1,1,,
treatment,getsentry/sentry,e4e3a2d994deed4cfd3a30bce8ae2cae80086fa3,src/sentry/testutils/pytest/fixtures.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,12139,utf-8,aa8f15eb86e65e8b0ac6d370d45536995a527af3d32fff7d8ed6fab05430accc,1,1,,
treatment,getsentry/sentry,e4e3a2d994deed4cfd3a30bce8ae2cae80086fa3,src/sentry/uptime/grouptype.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,11400,utf-8,e355c398c6e8589eec92aca143914b82d982f57cb1427b1e83d27e58fd6ab438,1,1,,
treatment,getsentry/sentry,e4e3a2d994deed4cfd3a30bce8ae2cae80086fa3,tests/conftest.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,5794,utf-8,09dd2b940450b449920683a5f9e36063004074047dbfbcbc9a97e404adc46fa6,1,1,,
treatment,getsentry/sentry,e4fba7bb39cb453afdb75b24726a89a0a35753c3,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,23001,utf-8,1c5fb7ec7a41a8418a97e3a8a43d447ea72d874fd527207c3393a02c2dafa814,1,1,,
treatment,getsentry/sentry,e77e17909648202ed2ec62c84badf4bdfe26baa4,fixtures/schema_validation.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,833,utf-8,a0bdee39c4f27e3234d9e968bd62d10c0c408746e1c777463e9ea419978331a7,1,1,,
treatment,getsentry/sentry,e7e26758798503f2c5a508e8df8635962142049e,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,25074,utf-8,bbc159605ec63be7f7ab5d84e4ec1c0bf8b5035e3cdd0b98cc6b97a924b1a748,1,1,,
treatment,getsentry/sentry,e8ab3bdf986758aa410172ac4ca19d566930d1c8,src/sentry/workflow_engine/migration_helpers/issue_alert_conditions.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string: unmatched '[',1,12045,utf-8,4f7bba057d4fffe19fa1c2177f02897089e3cbe4f75ac9027f94ca621b18e427,1,1,,
treatment,getsentry/sentry,e936167c6d3c1e0f8c01579bcfc1a6fba93a32a0,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33929,utf-8,c0ac1027834d2672e0908876cf54c5332ca5f78a5e89fa3968bb311089782cc5,1,1,,
treatment,getsentry/sentry,e9370e6d765a781b80ad854c8aea6cac408a1643,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61237,utf-8,6f3e67b5254abfd94c4fc005313433bc0fce8617cc94a6e48243f7a5099b7998,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 603)"
treatment,getsentry/sentry,ea61ad2d7330da7503d0c9878c116435245b6d4e,tests/conftest.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,5571,utf-8,4456040c51b821b7b2c4d37b59403a78c0c20765d86ae85b91f5f100cbc67857,1,1,,
treatment,getsentry/sentry,ead6308e2d73eeca20c96479d388d411924faca7,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51857,utf-8,4679461ae4f0c167af07d19aa4c91fb1fa8ba6b647cfcccbe63c9d7d2452c253,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,eafa7c9a6421081ea7ea8118d6559f5fb5f1031d,src/sentry/replays/endpoints/project_replay_summarize_breadcrumbs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,13350,utf-8,705b14d8e07d7073b555dd2035ebc438846284c3d6fb00dcd3c61d243831dde6,1,1,,
treatment,getsentry/sentry,eb9a0fb88a8d05c848b10a4618d1b7ec48e1dfb7,src/sentry/relay/config/ai_model_costs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,14995,utf-8,ab2109ca6b21d815f4c07e54ce0bfcbdfc2566695e620c603277f483f1f081c8,1,1,,
treatment,getsentry/sentry,ec5800e0f32ca107ee3513fe63459ad68b12149d,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,25172,utf-8,733bcdf86f75a3beec515e61b24e7898e7a9a718032dbfb316b3c4b6ed49ea25,1,1,,
treatment,getsentry/sentry,ec9b01e7a15520669c12c2e27d8eae0ad068aea9,src/sentry/incidents/endpoints/organization_alert_rule_details.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,18933,utf-8,4bc060b3dc220728e4e2cc8deadfc9bff0022fa0bd41a01d7f2c9770faa34349,1,1,,
treatment,getsentry/sentry,eca418320e078d0b09a73876a997e6ef3cf71d4a,tests/sentry/workflow_engine/migration_helpers/test_utils.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,7987,utf-8,3559ab89a91436cc7d1985574b47beba8dca23c40cd7ac81d672070815b6c772,1,1,,
treatment,getsentry/sentry,ed73d67d8a8a62329b2764bec23095e9d8d0b781,src/sentry/uptime/issue_platform.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,4371,utf-8,7647d824a226bcb970acfab260e64506138345ea21fcc96429e1d80e033e8228,1,1,,
treatment,getsentry/sentry,ede53ece639be4f80febbc2d3752fd07527c83c9,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51604,utf-8,11b80455b5c61897e1e2c73f57b02140efeba815fadf98c11f5cf89d17ec13b2,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,eea762cb46dd639cae2a6debb9ec56708f172e3c,src/sentry/utils/snuba.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 616),0,79309,utf-8,1124d356ff2eb5dcdbdd4d906fee64f074736ba0f80cc597ccb45c82c12ae887,1,1,,
treatment,getsentry/sentry,eef6d3aaddf69095cd371f87e55c2020b7d7958a,tests/sentry/workflow_engine/migration_helpers/test_utils.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,9716,utf-8,7bca05e08a243e98f0626bdcbe8d6840a7c3293e528a81768503800e9190f1e7,1,1,,
treatment,getsentry/sentry,f08a0025eb5e8b1a2d77bd7dead0f8e134c228d1,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,62893,utf-8,392a57c290c77a92075aecbcfdcdbbc6020ed52bde0a7ea697583df6c4d31da0,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 602)"
treatment,getsentry/sentry,f0a9b5d0fe9ca6e8e6175e5a2a9b13a63e218fad,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,29024,utf-8,7d54d7c9c5ba77f35735e41ec0bd50e3c5aaafad972fdf6f661be30024542e82,1,1,,
treatment,getsentry/sentry,f0b3a1cd1c7f67751cc43512b23a2981618abf4e,src/sentry/integrations/bitbucket_server/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,15852,utf-8,e1b846b243f7b06fe27ca5d593a850e1f6f10aefa76f9b60a8f1214e0de9fb94,1,1,,
treatment,getsentry/sentry,f0c80ee75df27f5de83c31193ce17dcbf18a6b1e,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33225,utf-8,a6c9c004ab3275b6daaab02d12e30d688231f8e41b89fd7a03b0507a540925fd,1,1,,
treatment,getsentry/sentry,f17ceafc5db64784fae28945d96fe14d5536f53f,src/sentry/grouping/component.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,13705,utf-8,0dc0df212ac782beb27f2e47d80f9f7c9898431ea230c306b0c6e3299dc482a3,1,1,,
treatment,getsentry/sentry,f21c042a2202c85deca1dfc110b9641b7d6827f5,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,27451,utf-8,5ca484c00805421cbcb0f172eec08acb65624e5086c2641b8c335ea96d21bb0a,1,1,,
treatment,getsentry/sentry,f2ef0a3589efca65dd1136089f36729e6eb06a53,src/sentry/integrations/jira/endpoints/search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,4675,utf-8,3d4c1d29ae107238769a3f6fa6eb285f3b5540a060ec3392edac3794056a5fb8,1,1,,
treatment,getsentry/sentry,f2ef0a3589efca65dd1136089f36729e6eb06a53,src/sentry/integrations/jira/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,46069,utf-8,bf9731f2883521880b3ca6ecc19b4459d97eb0ae1282326c14c7ffb588f1b35c,1,1,,
treatment,getsentry/sentry,f41ae9b4bb949f39acef4b8b8cd93d932f1cef47,src/sentry/issues/grouptype.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,25104,utf-8,07194fe819848f255afe508cd0160d1e17fbd12732a5f4670ce425651ce671a8,1,1,,
treatment,getsentry/sentry,f44f368d6eb4778ba519189209b95fd74f6ea7e7,src/sentry/replays/endpoints/project_replay_summarize_breadcrumbs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,17542,utf-8,88021745ba19a01d45dc431009cd8f4894da8841c3312499c82bd1cabe5ebd01,1,1,,
treatment,getsentry/sentry,f49e760b1285e8e65c99598e9cbd2b866ed180f9,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,34334,utf-8,f9fb9adeaec392c3f572cc00d2323994a649475b4b10986446165ca7b1b2ff1b,1,1,,
treatment,getsentry/sentry,f5eff5df9ef48b8074f435aac0790b67b57c36d9,src/sentry/search/events/filter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: expected '(',0,29522,utf-8,61b615ea3e85ac382f8d29ceda23b188d85eebab9555fe3899f3c42650c4b3dc,1,1,,
treatment,getsentry/sentry,f856de55a4e85f433250096c699bc1422bbf16e8,src/sentry/grouping/component.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: expected '(',0,12345,utf-8,dae547c85aa702c141370284f015dd4ae51d52a70a54ee98d1e350276c0997e3,1,1,,
treatment,getsentry/sentry,f856de55a4e85f433250096c699bc1422bbf16e8,src/sentry/grouping/enhancer/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: f-string: expecting '}',1,10461,utf-8,286abe73b9f34d3fc4cbd0aa4050bea5fbf96f0cfe7a0c9542299f85208fbc1b,1,1,,
treatment,getsentry/sentry,f8dfbeebb635f38caed034834dedea9c0bbaa20c,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61115,utf-8,f8130f2aec0192c93826540077b8d39a2bdf1fdd61bdf4008a0845d8101633b2,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 599)"
treatment,getsentry/sentry,f91b0910fcac782387805fe7c776836823468b8d,src/sentry/replays/usecases/ingest/event_parser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,12649,utf-8,757b81347bbcf43f9277d6800a7d4b7f4dbc69842d8e5f983c06414913fa05d5,1,1,,
treatment,getsentry/sentry,fa418e14bd4856c3f8fdb6001a4957a4c8f8d38e,src/sentry/utils/query.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,9210,utf-8,ab6b4b640a741b4446b8089627c23e2dde06702e52518906bd50eef0db27dfc4,1,1,,
treatment,getsentry/sentry,fa4a33719f8870c45e037a6b90ebece4ad9befbb,src/sentry/grouping/component.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: expected '(',0,12319,utf-8,a2b0dc64cffaf0c8948e25d88bf3fbe6d3f648e73ed473583804a07eafab63f2,1,1,,
treatment,getsentry/sentry,fb3e353fd96cde586e982fbd87e2743137ef7cc4,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33880,utf-8,7e9431588b86338033d605f9ebb7b1e194a36eeed9b697db0a96cd2fb4fa5707,1,1,,
treatment,getsentry/sentry,fe4e630e29c620dd1a9db5ef33a92dfa8c0463ad,tests/conftest.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,5794,utf-8,09dd2b940450b449920683a5f9e36063004074047dbfbcbc9a97e404adc46fa6,1,1,,
treatment,getsentry/sentry,fff656f388764c6dc24e51197ef6f8962d0d45c3,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,28552,utf-8,4a1747b1d2b3391890a72c4a8607ab85a1c23e91e32c6b4d990ce6a25b57de5c,1,1,,
treatment,getsentry/sentry,fff656f388764c6dc24e51197ef6f8962d0d45c3,src/sentry/workflow_engine/processors/detector.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,4349,utf-8,f5a6f916b465611b5cc0ccc8e01599722887324b620cbbec338a8fc8dd3cc7aa,1,1,,
treatment,ilanbenb/wa_llm,0ec8cf65946fa9a6ee21ef5657aa097758896399,src/handler/knowledge_base_answers.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,3760,utf-8,2e603d9073645e88c3efde67aae51696261d207cff2713429ddd50993a9de8b3,1,1,,
treatment,ilanbenb/wa_llm,1121a8ad5bc31e3e21f752c67338b07b8c1c6193,src/handler/knowledge_base_answers.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,3950,utf-8,a9243367280171a0814b003fe44900cef854271bc2741bccdb017c4254693178,1,1,,
treatment,ilanbenb/wa_llm,1975abc03b641c98b7884af608583fa7643ee743,src/handler/knowledge_base_answers.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,6432,utf-8,ccc22ff3355c491078024cc3ab5a998e5fdedb0ce1a743eae5beb3e2100cb0a2,1,1,,
treatment,ilanbenb/wa_llm,1c4fb5063332f9eb157b5040ff2fe872f75e0330,src/handler/daily_load_topics.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,4,utf-8,c8d582d84aa8d6cc1e94134cc0b1c735375b817482f638202b13a8f433279fb3,0,0,SyntaxError,"SyntaxError: invalid syntax (daily_load_topics.py, line 1)"
treatment,ilanbenb/wa_llm,1c4fb5063332f9eb157b5040ff2fe872f75e0330,src/handler/router.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,4613,utf-8,13fba1e47a7d6ae96ea6d1ca558e87754a08a87824de2713d38f64024cdc96cd,1,1,,
treatment,ilanbenb/wa_llm,21e98d93272cdb895bb71796ad0788f17de2848f,src/message_router.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,743,utf-8,2d427f053353fc5079a5292d96baa9664fc0c742d0ce1d54391c2f51efb48df4,0,0,SyntaxError,"SyntaxError: invalid syntax (message_router.py, line 17)"
